Q (Ang^-1), RMC, Data
   6.0199999999999996       ,    9.4678644744750268E-002  ,    9.9540387379411621E-002
   6.0400000000000009       ,    9.4647574996319678E-002  ,    9.9656357865689868E-002
   6.0600000000000005       ,    9.3490186154496238E-002  ,    9.8521481476388673E-002
   6.0800000000000001       ,    9.1257944049497358E-002  ,    9.6188758683788192E-002
   6.0999999999999996       ,    8.8019043139752812E-002  ,    9.2730363810870325E-002
   6.1199999999999992       ,    8.3857210494544976E-002  ,    8.8236344902279273E-002
   6.1400000000000006       ,    7.8870245288415033E-002  ,    8.2813012531738298E-002
   6.1600000000000001       ,    7.3168319111748731E-002  ,    7.6581046425246657E-002
   6.1799999999999997       ,    6.6872066737208219E-002  ,    6.9673353981781441E-002
   6.1999999999999993       ,    6.0110500795081678E-002  ,    6.2232719350787682E-002
   6.2200000000000006       ,    5.3018787028777395E-002  ,    5.4409285589636029E-002
   6.2400000000000002       ,    4.5735919362003580E-002  ,    4.6357915499177831E-002
   6.2599999999999998       ,    3.8402335860992669E-002  ,    3.8235478961134682E-002
   6.2799999999999994       ,    3.1157517780878472E-002  ,    3.0198115933179257E-002
   6.3000000000000007       ,    2.4137614221213202E-002  ,    2.2398524669041641E-002
   6.3200000000000003       ,    1.7473134472337521E-002  ,    1.4983324212522854E-002
   6.3399999999999999       ,    1.1286748917113856E-002  ,    8.0905387743858432E-003
   6.3599999999999994       ,    5.6912373814442694E-003  ,    1.8472492661667323E-003
   6.3800000000000008       ,    7.8762113623922212E-004  ,   -3.6325459213699903E-003
   6.4000000000000004       ,   -3.3364886087371053E-003  ,   -8.2498227847538057E-003
   6.4199999999999999       ,   -6.6082968514844893E-003  ,   -1.1922142801735622E-002
   6.4399999999999995       ,   -8.9709612275450362E-003  ,   -1.4584955153619903E-002
   6.4600000000000009       ,   -1.0384439330298752E-002  ,   -1.6192567819572491E-002
   6.4800000000000004       ,   -1.0826032855714658E-002  ,   -1.6718771540878408E-002
   6.5000000000000000       ,   -1.0290620094519719E-002  ,   -1.6157107199236194E-002
   6.5199999999999996       ,   -8.7905740413241600E-003  ,   -1.4520773865047651E-002
   6.5400000000000009       ,   -6.3553691862004158E-003  ,   -1.1842181520147528E-002
   6.5600000000000005       ,   -3.0308857900640984E-003  ,   -8.1721591145658724E-003
   6.5800000000000001       ,    1.1215739876550212E-003  ,   -3.5788350506230663E-003
   6.5999999999999996       ,    6.0265384478110032E-003  ,    1.8537867238527348E-003
   6.6200000000000010       ,    1.1595862617895433E-002  ,    8.0275262051740098E-003
   6.6400000000000006       ,    1.7730439398139106E-002  ,    1.4831968542275123E-002
   6.6600000000000001       ,    2.4322092664380422E-002  ,    2.2146608710963616E-002
   6.6799999999999997       ,    3.1255616137647040E-002  ,    2.9843157762456350E-002
   6.6999999999999993       ,    3.8410919253986237E-002  ,    3.7787965935871790E-002
   6.7200000000000006       ,    4.5665239431521974E-002  ,    4.5844515977816636E-002
   6.7400000000000002       ,    5.2895379070141864E-002  ,    5.3875938973659700E-002
   6.7599999999999998       ,    5.9979925352767360E-002  ,    6.1747504882337441E-002
   6.7799999999999994       ,    6.6801411450590958E-002  ,    6.9329040779125120E-002
   6.8000000000000007       ,    7.3248379057367155E-002  ,    7.6497231530237700E-002
   6.8200000000000003       ,    7.9217304263731247E-002  ,    8.3137760212946180E-002
   6.8399999999999999       ,    8.4614351590828515E-002  ,    8.9147249001721135E-002
   6.8599999999999994       ,    8.9356924478281322E-002  ,    9.4434965395253298E-002
   6.8800000000000008       ,    9.3374984596847732E-002  ,    9.8924263477087368E-002
   6.9000000000000004       ,    9.6612116951302493E-002  ,   0.10255373528700633     
   6.9199999999999999       ,    9.9026322764328004E-002  ,   0.10527805322334997     
   6.9399999999999995       ,   0.10059052748923052       ,   0.10706849058134689     
   6.9600000000000009       ,   0.10129279688337230       ,   0.10791311373603359     
   6.9800000000000004       ,   0.10113625977606679       ,   0.10781664597323352     
   7.0000000000000000       ,   0.10013874187278221       ,   0.10680000942947300     
   7.0199999999999996       ,    9.8332120540187321E-002  ,   0.10489955789411497     
   7.0400000000000009       ,    9.5761415904251357E-002  ,   0.10216601923019789     
   7.0600000000000005       ,    9.2483638660965067E-002  ,    9.8663171766624327E-002
   7.0800000000000001       ,    8.8566419647260877E-002  ,    9.4466284093892322E-002
   7.0999999999999996       ,    8.4086450357718542E-002  ,    8.9660352159624895E-002
   7.1200000000000010       ,    7.9127767140030725E-002  ,    8.4338171322390507E-002
   7.1400000000000006       ,    7.3779914690116188E-002  ,    7.8598284010700042E-002
   7.1600000000000001       ,    6.8136026640400971E-002  ,    7.2542845792223268E-002
   7.1799999999999997       ,    6.2290862450581498E-002  ,    6.6275453946655197E-002
   7.1999999999999993       ,    5.6338840442559289E-002  ,    5.9898983032230020E-002
   7.2200000000000006       ,    5.0372106659249870E-002  ,    5.3513471436563306E-002
   7.2400000000000002       ,    4.4478678275449164E-002  ,    4.7214101521255110E-002
   7.2599999999999998       ,    3.8740698568404792E-002  ,    4.1089313738007442E-002
   7.2799999999999994       ,    3.3232838002095130E-002  ,    3.5219092060623673E-002
   7.3000000000000007       ,    2.8020872842836986E-002  ,    2.9673454306578272E-002
   7.3200000000000003       ,    2.3160468968844609E-002  ,    2.4511176493198235E-002
   7.3399999999999999       ,    1.8696194239024650E-002  ,    1.9778775378996982E-002
   7.3599999999999994       ,    1.4660778033833853E-002  ,    1.5509767883752676E-002
   7.3800000000000008       ,    1.1074631469549732E-002  ,    1.1724220273760237E-002
   7.4000000000000004       ,    7.9456364201726613E-003  ,    8.4285939604163990E-003
   7.4199999999999999       ,    5.2692059666859872E-003  ,    5.6158886141798106E-003
   7.4399999999999995       ,    3.0286133427682499E-003  ,    3.2660771671242303E-003
   7.4600000000000009       ,    1.1955809710960260E-003  ,    1.3468212900591130E-003
   7.4800000000000004       ,   -2.6888410470019919E-004  ,   -1.8554979435995124E-004
   7.5000000000000000       ,   -1.4134270841929986E-003  ,   -1.3848196476620408E-003
   7.5199999999999996       ,   -2.2950778664038323E-003  ,   -2.3134514470940434E-003
   7.5400000000000009       ,   -2.9778065133482254E-003  ,   -3.0409729378515003E-003
   7.5600000000000005       ,   -3.5309326878478478E-003  ,   -3.6422147426660454E-003
   7.5800000000000001       ,   -4.0274229459124136E-003  ,   -4.1954401384080159E-003
   7.5999999999999996       ,   -4.5421119809229771E-003  ,   -4.7804064880265611E-003
   7.6200000000000010       ,   -5.1498853935311355E-003  ,   -5.4763997609738654E-003
   7.6400000000000006       ,   -5.9238622688083430E-003  ,   -6.3602839638259830E-003
   7.6600000000000001       ,   -6.9336157675256149E-003  ,   -7.5046068302473219E-003
   7.6799999999999997       ,   -8.2434690841743843E-003  ,   -8.9758017984177541E-003
   7.6999999999999993       ,   -9.9109025089204536E-003  ,   -1.0832524164523270E-002
